type,param,seed,P0_sim,W_sim,L_sim,throughput_sim,time,P0_th,W_th,L_th,thr_th
lambda,5.0,1,0.16646422497092153,0.9997250950356659,4.999406630875148,5.0007814,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,2,0.16658242377782023,0.9994818690061316,4.997040092718434,4.9996307,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,3,0.16670046236920513,0.9991070143738158,4.9961703041099135,5.0006358,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,4,0.1666645500697207,0.9995343162803504,4.9978362047050755,5.0001647,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,5,0.1669437287590452,0.997444813241201,4.986706138898854,4.999481,4.65,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,6,0.16700202390814653,0.999004557637331,4.993028005829708,4.9980035,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,7,0.16683120408808366,0.9999592584832254,4.999165618109856,4.9993693,4.68,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,8,0.16657542795183708,1.001765816519274,5.009082629524838,5.0002531,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,9,0.16676294023105656,1.0005101243609624,5.002538344791899,4.999988,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,10,0.16647595551982908,1.0018417551914323,5.01066673137755,5.0014556,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,11,0.16639260248516013,1.0018761922867703,5.0092433889124495,4.9998629,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,12,0.16648417933412848,1.002885831236016,5.015143238133484,5.0007124,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,13,0.16653625944160774,1.0002663528018039,5.001565962766796,5.0002342,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,14,0.16660193553515162,1.0016675868925602,5.00928174330032,5.0009425,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,15,0.16651712293402685,1.0009032882149849,5.005284024914488,5.0007668,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,16,0.16680308140105793,0.9974610924355808,4.987497872421184,5.000193,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,17,0.16666636670941656,1.0012797097274517,5.007111869356604,5.0007126,4.68,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,18,0.1667488748887129,0.9990657763250448,4.995235249675496,4.9999054,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,19,0.1664370138952176,1.0015985846893114,5.008368623077008,5.0003751,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,20,0.16679149933059573,0.999731596832483,4.998551387573755,4.9998933,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,21,0.16666892647015416,0.9993554842534395,4.9972120062904635,5.0004348,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,22,0.16675137879334392,0.9989698717863416,4.99570648378863,5.0008582,4.65,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,23,0.16691399989277692,0.9979571569917298,4.988711983057619,4.998924,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,24,0.16689148404671283,0.9979520817405158,4.989673678410224,4.99991,4.68,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,25,0.16632265392683662,1.0041349126460755,5.0212666778840545,5.00059,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,26,0.16656402733343012,1.0027734098306902,5.0137367888912605,4.9998701,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,27,0.16665292264035952,1.0009596461911787,5.00454588902846,4.9997479,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,28,0.16684543161730114,1.0003303850748857,5.001420114153322,4.9997683,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,29,0.16670814299678416,0.9991720059776322,4.995097426678449,4.9992369,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,30,0.1667872490879617,0.9989300045814377,4.994549540486346,4.9998996,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,31,0.16675191474163154,0.9998705477739762,4.999269982224714,4.9999174,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,32,0.1664538411492578,1.0020918419325795,5.01048580779644,5.000027,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,33,0.1666867180594364,1.0001289867788603,5.000297226642082,4.9996527,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,34,0.16663070955772755,0.9993719122659179,4.996797854637423,4.9999385,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,35,0.16685634327947696,0.9997237074538605,4.997829355375362,4.9992106,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,36,0.16676578228179184,0.9997773012950755,4.9991073605183916,5.0002212,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,37,0.16674981500386693,0.9990558202906511,4.994978074845764,4.9996991,4.68,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,38,0.16681829092275455,1.0002303301906024,4.99969191481085,4.9985406,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,39,0.1664208753689644,1.0009590585506336,5.005582917484462,5.0007873,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,40,0.16683887146016135,0.9965714760515375,4.982236799770577,4.9993769,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,41,0.1668304869500753,0.998809291385991,4.993631165042014,4.9995844,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,42,0.16631990663202886,1.0032110589728707,5.0172599066819625,5.0012011,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,43,0.16697077731690224,0.9984662340250121,4.9922106578392365,4.9998797,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,44,0.16678398598328514,0.9979530537687128,4.989510702693492,4.999745,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,45,0.16643823110561998,1.0024043068196271,5.012411469374479,5.000389,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,46,0.16666695999151704,0.9992356022245785,4.9963222629075,5.0001446,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,47,0.16627583057775913,1.0037226724144432,5.019904852036486,5.0012867,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,48,0.16680288278623248,0.9984216629205023,4.991272886561754,4.9991636,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,49,0.16628858344100456,1.003496165778964,5.01827831385409,5.0007949,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,50,0.16663980146878818,1.0005950828533379,5.002007232653413,4.9990326,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,51,0.16682612190636584,0.9979979699202102,4.989825555015194,4.9998357,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,52,0.16674890284312477,0.9997330650867106,4.998087225708296,4.9994218,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,53,0.16651366227131978,1.0020495429647815,5.0109775163608195,5.0007278,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,54,0.1666272524561465,0.999016670303278,4.996239513511757,5.0011573,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,55,0.16683237311604968,0.9965654885528794,4.982132250192867,4.9993025,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,56,0.16685994243814645,0.9968120913720829,4.983137794162917,4.9990746,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,57,0.16658841568399285,0.9992556306303606,4.996429300572413,5.0001502,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,58,0.16665738641684233,1.0007141604558116,5.003437344933636,4.9998654,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,59,0.16633827551189326,1.0021763609107504,5.011525225742652,5.0006422,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,60,0.16656965397941523,0.999597843332165,4.997850772356615,4.9998615,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,61,0.16665785575226996,0.9992341916315125,4.995652455533754,4.9994811,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,62,0.16650938885076608,1.0017008712994193,5.009741263931958,5.0012351,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,63,0.16647433440696377,0.9999661967977556,5.000465587728322,5.0006345,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,64,0.16676573598576827,0.9990283403096384,4.994840466919462,4.9996979,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,65,0.16666849359217215,1.0017273741972674,5.007926913205011,4.9992916,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,66,0.16660219135785,0.9996136051126373,4.99817328487555,5.0001053,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,67,0.16663757972198986,1.0008142565562788,5.005170179606415,5.0010982,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,68,0.1665675620621215,1.0007606734272017,5.00474888582149,5.0009449,4.64,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,69,0.16679822794103852,1.0011292480455394,5.0053437079672385,4.9996982,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,70,0.16649348777371015,1.0001937128393907,5.001577826338542,5.0006094,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,71,0.16666882003746866,1.0003461395371,5.001643160668693,4.999913,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,72,0.1664971077406209,1.0002921311018471,5.0026729410444695,5.0012112,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,73,0.1668187394625835,0.9983839232081368,4.990952481533524,4.9990313,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,74,0.16699478951492222,0.9959391301297612,4.978792052119234,4.9990931,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,75,0.1665437584015807,1.0004150181833258,5.003366450067899,5.001291,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,76,0.166793251153374,0.9996817843027351,4.998889868421317,5.0004811,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,77,0.1664334926494689,1.0010996349780161,5.005912691993013,5.0004142,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,78,0.1667543651777201,0.999005714875139,4.994733430176378,4.9997048,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,79,0.16652340320542144,1.002226032163334,5.011008983044292,4.9998792,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,80,0.1667849902110037,0.9994038263318104,4.996306040386693,4.9992868,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,81,0.16639003366966204,1.0017491071613085,5.009777637910948,5.0010303,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,82,0.16681374926576212,1.0000773661870213,4.99995814046587,4.9995717,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,83,0.1669181707539198,0.9985755658176351,4.992267189513169,4.9993886,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,84,0.16660612634698044,1.000590736902501,5.002376081934113,4.999423,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,85,0.16661004481059288,1.0002967506884197,5.001908465088635,5.0004248,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,86,0.16653118413400084,1.0031876269966593,5.016338005569749,5.0003986,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,87,0.1668586691653495,0.9977939518671438,4.988299464735621,4.9993273,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,88,0.16631547287775397,1.0016781512577473,5.008954600921308,5.000563,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,89,0.16683087883685668,1.000252497457077,5.001602444305521,5.0003399,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,90,0.16669310194457904,0.9986938408448772,4.993101884632305,4.9996322,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,91,0.16665913999548398,1.0004292488881286,5.002147941687834,4.999997,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,92,0.16648388443491152,1.0025059614615932,5.0127427395720785,5.0002125,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,93,0.16674218838310575,1.0007888729524057,5.003167955522356,4.9992243,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,94,0.16682816024192254,0.9981078588410968,4.9902224380763265,4.9996829,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,95,0.16660686625769042,1.0015978889740231,5.007675849292122,4.9996871,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,96,0.16692209659800056,0.9976290385839014,4.987430391711734,4.9992836,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,97,0.166531936038334,1.0011751901299144,5.006471706233728,5.0005952,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,98,0.16690537959797125,0.9997639534509714,4.997641905429543,4.9988215,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,99,0.16658306995485778,1.0004018987402539,5.002006613220308,4.9999973,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.0,100,0.16638578350806257,1.0021000107908509,5.012108265489562,5.0016052,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
lambda,5.5,1,0.08311218374815507,1.9995554808440457,10.999308554845294,5.500877,5.10,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,2,0.08333284538752832,1.9961930477403909,10.97755252293368,5.4992446,5.04,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,3,0.08316826099894394,2.0050953676425785,11.029770618747493,5.5008713,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,4,0.08332972772742696,1.999928119715422,11.000991012847464,5.5006936,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,5,0.08364098634527205,1.9867080177677807,10.926194206729562,5.4996482,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,6,0.0836447149875702,1.9940700941576213,10.96354768727816,5.498076,5.04,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,7,0.08353514455697778,2.000601368007814,11.001790773687876,5.4992399,5.10,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,8,0.08323343305057972,2.0053742802352907,11.029192099780133,5.4998176,5.13,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,9,0.08343987591316628,1.9998356369380133,10.999392778765444,5.5001484,5.04,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,10,0.08311771744257003,2.0072473914674545,11.043083957788896,5.5016044,5.15,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,11,0.08301718638296161,2.0138603097306094,11.076020046796836,5.4998949,5.10,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,12,0.08309328940994626,2.0069291953777126,11.039574428727505,5.5007294,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,13,0.08317682209369572,2.00185975941459,11.01178459730906,5.5007764,5.09,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,14,0.08330151876987743,2.003671661836943,11.022500102861457,5.5011494,5.13,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,15,0.08313627960611857,2.0066682658584467,11.038671950414319,5.5009955,5.05,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,16,0.08346360987096874,1.9936126710502458,10.965440771062498,5.5002869,5.05,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,17,0.08316321669957692,2.00548401096938,11.032716436199639,5.5012747,5.07,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,18,0.08346543497892794,1.9995502826099256,10.998019270319283,5.5002469,5.14,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,19,0.0830538211179879,2.0020112138539283,11.011714330799482,5.5003261,5.09,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,20,0.08353589661032641,1.9979956078256895,10.988665504639615,5.4998452,5.15,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,21,0.08328582509649676,1.995572596914522,10.976895277785996,5.5006251,5.10,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,22,0.08337135700780017,1.9935350265412461,10.966353668608877,5.5009588,5.09,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,23,0.08363324159412147,1.986504575367124,10.923486754802697,5.4988482,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,24,0.08347545155081595,1.9944876805290985,10.968977608364732,5.4996468,5.05,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,25,0.08302310929643913,2.0150564936292623,11.084603409910814,5.5008901,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,26,0.08320840621531397,2.013323086514311,11.073021438701138,5.4998734,5.11,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,27,0.08335618290997614,2.002302583972072,11.0121370062357,5.4997372,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,28,0.08348028870655616,2.0056122007069543,11.030463574713929,5.4997989,5.12,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,29,0.08332694032779235,2.002416178959735,11.0122886160249,5.4994999,5.04,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,30,0.08344856426256454,1.9965971742541477,10.980358436633638,5.4995362,5.11,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,31,0.08341141404134945,2.000429557657165,11.002518261907836,5.5000782,5.07,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,32,0.08322241498492221,2.0006200160817076,11.003693795511708,5.500142,5.09,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,33,0.08339584330565293,1.9986687597892239,10.991456261526675,5.4993892,5.10,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,34,0.08324658090964734,1.9921622479342334,10.956776913467088,5.4999424,5.11,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,35,0.08344099827132968,2.0017642970244185,11.007865094589555,5.4990821,5.07,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,36,0.08333539226548003,2.0017378851562952,11.010406498238108,5.5004241,5.05,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
lambda,5.5,37,0.08329994327705664,1.9997432884502773,10.99836971450428,5.4998909,5.06,0.08333333333333337,1.9999999999999991,10.999999999999995,5.5
